id,coinc_event_id,eiso,dist,z,theta_view,theta_c,theta_eff,on_axis,long,lat,time_utc,obs_run,ifos,snr,area(20),area(50),area(90),dist(20),dist(50),dist(90),vol(20),vol(50),vol(90)
707,707,1.3300000000000002e+49,855000.0,0.172,29.917,12.528,17.389000000000003,False,1.468,0.236,2011-10-10 12:21:32.925,O5,"['L1', 'V1']",8.582229903204167,122.77815791516898,383.1034440051356,1604.162880492304,107.56786744602356,286.780472586634,705.6994899275146,4560880.601103007,18480575.38889117,127397353.24500224
708,708,2.09e+51,760000.0,0.154,43.412,20.64,22.772,False,1.745,-0.937,2011-12-23 09:26:30.128,O5,"['K1', 'L1', 'V1']",8.310307294770023,126.11396569437854,735.3565438033523,5229.432618345703,156.36698649296932,417.892786965886,1045.56683715069,8482338.16337929,63554565.30938329,849694633.3006064
709,709,3.07e+51,157000.0,0.035,41.51,29.832,11.677999999999995,False,4.956,-0.235,2011-09-28 00:21:40.514,O5,['L1'],18.95697337402675,2777.098143684375,8366.626145027862,24753.495680826807,32.06174692047051,84.34766285006737,195.2861529469352,4682639.480723775,12560190.522778036,31938922.98798813
710,710,1.8099999999999998e+47,792000.0,0.16,36.797,7.924,28.873,False,2.95,-0.573,2012-08-20 01:41:11.368,O5,"['K1', 'L1', 'V1']",8.414646381303077,31.51045700076062,520.2645719828341,4187.422836675116,144.4473964995875,386.7461788330546,975.6609083884824,2520135.255231731,47768143.33011701,612229227.8464122
711,711,3.86e+51,511000.0,0.107,54.851,12.398,42.453,False,3.484,0.284,2012-07-25 23:34:08.547,O5,"['H1', 'L1', 'V1']",9.922864569697898,18.10031896479353,89.19739670785412,541.7042478800562,107.745951086657,286.9999413564218,701.5378415110407,948667.3407795642,5888226.817363715,47070663.66936234
712,712,1.79e+52,1120000.0,0.219,8.47,22.707,-14.237,True,5.745,-0.135,2011-11-15 17:26:55.810,O5,"['H1', 'L1', 'V1']",8.448510273689058,38.35468483467404,145.28567481312334,1607.25112876038,154.27526915180465,412.7861497375835,1032.881781170041,3334573.9514471274,17304090.879328396,361480094.62693024
713,713,2.46e+47,727000.0,0.148,11.18,7.964,3.216,False,4.347,0.197,2011-12-12 05:01:09.363,O5,"['H1', 'K1', 'L1', 'V1']",9.467771268717383,14.569054749285224,59.34605798733726,352.5125234088416,120.80298419875952,322.1257275261396,793.3982562045081,825333.6790725322,4362599.153160668,38782295.28329996
714,714,1.05e+49,574000.0,0.119,60.107,23.573,36.534,False,6.193,-0.908,2011-12-02 07:24:55.095,O5,"['H1', 'L1', 'V1']",8.049584167570575,236.1957183008856,1693.1568365520177,19693.8903886972,185.8568513855446,493.51287918701337,1184.49878607143,35510540.465912685,353449230.48347425,5307701137.194784
715,715,3.58e+51,781000.0,0.158,80.08,5.166,74.914,False,1.774,0.006,2012-05-07 08:15:47.094,O5,"['H1', 'K1', 'L1', 'V1']",8.310714845174585,38.36534730775927,145.26247816127784,885.5660556490102,152.33706904806763,406.5409965054466,1002.3650809019316,3016220.7635092093,14012639.174967544,157439960.66211328
716,716,3.08e+50,1320000.0,0.253,30.905,14.808,16.097,False,5.594,-0.707,2012-02-19 04:56:45.962,O5,"['H1', 'L1', 'V1']",8.80139660723388,30.332366018469468,165.5465482739788,1096.698253807927,149.78694704522763,398.9465267779216,974.7177980407258,3814727.859515101,25208316.25521691,211151876.5730568
717,717,3.08e+50,856000.0,0.172,21.819,21.475,0.3439999999999976,False,1.106,0.656,2012-07-03 23:43:19.099,O5,"['H1', 'K1', 'L1', 'V1']",8.489386331084258,2.952194856172273,11.080077797040472,138.48956705946318,121.70839752636266,329.27786441824264,928.4891665232112,134113.7634191297,661658.7560864916,19064498.816838976
718,718,2.63e+51,691000.0,0.141,25.825,23.594,2.230999999999998,False,3.972,0.289,2012-02-08 07:05:57.943,O5,"['H1', 'K1', 'L1', 'V1']",10.40339126802782,22.51646016105899,73.56781770250451,414.82393151550514,134.55596043556153,361.8481194205474,953.4816385755652,397715.7189054205,2178338.056567384,38031767.681727394
719,719,9.03e+49,193000.0,0.042,71.327,24.71,46.617,False,1.189,0.351,2011-10-16 08:27:34.704,O5,"['H1', 'K1', 'V1']",10.33015920317573,9.29417649964682,31.43120481596391,158.5110419059538,88.07535247216185,233.9896043246221,564.2060558297976,76321.05722228884,407832.5548952581,4310160.439415371
720,720,8.960000000000001e+52,536000.0,0.112,19.263,9.947,9.316000000000004,False,4.998,0.893,2012-07-27 08:33:02.883,O5,"['K1', 'L1', 'V1']",10.54521925390176,176.33040890481897,851.2105283925936,4665.114225998931,87.6417003184086,233.53185207108976,572.6118020544232,4582175.689748351,27065590.207901467,185344935.432539
721,721,1.95e+48,236000.0,0.051,65.29,23.019,42.27100000000001,False,5.021,-0.129,2012-04-23 04:24:53.413,O5,"['H1', 'K1', 'V1']",10.13864314260272,17.746165170401227,70.96370465594842,619.0022253824504,63.970385289262936,171.19803010836654,436.0424128263817,238428.66076390664,1170442.876325936,16477146.844410893
722,722,1.2200000000000002e+52,286000.0,0.062,62.32,19.745,42.575,False,3.897,-0.518,2012-05-20 12:11:18.568,O5,"['K1', 'L1', 'V1']",9.455305955964858,4.475519199682563,17.407781318533168,163.84703781367278,84.64551670883122,225.8331751073519,559.0663128534748,123120.65690476797,593692.6572738346,7723337.578983072
723,723,2.4399999999999998e+51,610000.0,0.126,34.578,9.127,25.451,False,1.869,-0.158,2012-06-05 23:18:13.305,O5,"['H1', 'K1', 'L1', 'V1']",10.4783793882744,21.66248510198761,66.93387683913244,192.338649332516,86.5765421063004,230.46240240656184,561.4361700917996,530153.7132175211,1990804.4457998232,9028993.803037928
724,724,2.45e+49,582000.0,0.121,21.028,6.559,14.468999999999998,False,3.919,0.335,2012-08-27 02:33:08.298,O5,"['H1', 'K1', 'L1', 'V1']",11.09008541395377,5.162912639211172,46.43605837665704,374.9430409792088,94.49125648232052,251.8235593824212,617.6600672140446,219330.55861449087,2505427.32988475,22226979.61634108
725,725,1.54e+51,878000.0,0.176,23.115,4.818,18.297,False,4.157,-0.282,2011-11-25 04:21:30.307,O5,"['H1', 'K1', 'L1', 'V1']",9.29620527300466,28.70222816938159,123.24489365551264,963.5132299015456,146.18017906663022,388.9735235666021,944.6779405447726,2487921.8576246323,14371797.273234934,149993108.08349425
726,726,2.1e+50,750000.0,0.152,69.119,28.661,40.458,False,0.897,1.276,2012-03-12 07:26:58.225,O5,"['H1', 'K1', 'L1', 'V1']",8.440513838644508,132.51974996445398,473.4611647124629,8645.082274179233,171.2015566210565,454.2780174454833,1083.552225329513,10162196.861026218,46488359.65935759,1828118147.826721
727,727,1.0499999999999999e+51,1430000.0,0.272,27.961,14.384,13.576999999999998,False,6.11,-0.429,2012-01-13 21:25:59.709,O5,"['H1', 'K1', 'L1', 'V1']",8.382184903377626,75.66221283551602,419.35315314351374,5551.899216087403,208.0064607348632,550.0283411965786,1296.9012111631712,13349860.45973618,95335955.76581344,1936103520.3899229
728,728,1.66e+51,391000.0,0.083,73.813,12.175,61.638000000000005,False,2.993,1.171,2012-03-17 02:33:44.090,O5,"['H1', 'K1', 'V1']",9.47374889639006,17.037319683573347,88.69673724733227,475.9275804385096,97.58460569523275,260.3603926106963,643.2468996955982,694994.4379548362,4099586.6727548335,30047027.876931846
729,729,6.14e+50,564000.0,0.117,16.787,18.774,-1.9870000000000017,True,4.603,-0.652,2012-08-01 16:37:47.884,O5,"['H1', 'K1', 'V1']",11.87506176660274,78.3268850805775,365.1597562391892,2572.603246623091,74.22966829279517,197.75171919398213,473.2835141263708,1498519.56211561,8563619.206031306,64313118.36086699
730,730,1.94e+50,494000.0,0.104,71.96,11.598,60.362,False,3.289,-1.235,2012-03-20 20:32:29.724,O5,"['H1', 'K1', 'L1']",8.80099637111264,159.860439196626,598.3776362869232,2590.520180278936,151.28714068432055,401.8168467683682,966.0925108040274,17480699.339692347,70459281.19337413,364931746.08640826
731,731,1.81e+48,323000.0,0.069,65.403,6.635,58.76800000000001,False,0.051,0.488,2012-04-17 11:50:51.009,O5,"['H1', 'L1', 'V1']",9.957274510065313,3.737527646255327,15.92108449275968,194.8696600426638,110.34773731386883,287.426771121168,643.0907450502767,106780.12568570576,486357.832070432,5661488.038305538
732,732,2.63e+51,686000.0,0.14,33.241,28.029,5.212,False,2.039,0.25,2012-05-30 16:41:29.977,O5,"['L1', 'V1']",8.804439824126856,28.747238178923883,124.30909032283188,753.5596087696034,106.28972911472395,283.0763391373728,695.2508201095175,607560.0588206896,4198218.3395187445,45343595.049890354
733,733,6.17e+48,137000.0,0.03,37.971,16.034,21.937,False,4.351,-0.181,2012-03-19 13:27:06.740,O5,"['K1', 'L1']",20.26959709781577,183.9454776320136,728.609474592203,3163.1761175181377,27.663289076156502,73.66305521249137,178.94765485642614,281500.8894095021,1243725.7346418975,6574530.731143075
734,734,1.55e+49,607000.0,0.125,30.938,22.615,8.323,False,6.166,0.721,2012-01-16 00:13:41.011,O5,"['H1', 'K1']",11.75075462689644,222.7818464328571,1001.8615361043368,6924.258013050107,65.31504113864997,173.43360526927555,416.57255750277113,3445045.065072901,15859424.3500279,110809803.06164962
735,735,5.680000000000001e+50,513000.0,0.107,61.69,22.521,39.169,False,2.197,-0.193,2012-08-15 05:09:15.125,O5,"['H1', 'K1', 'V1']",8.189474742092845,83.21613522449806,776.0915405005613,7953.557547735463,158.25798137412596,421.12700206682814,1023.832488708799,8719637.087358234,102006009.47333412,1481946460.779426
736,736,2.63e+51,195000.0,0.043,57.654,23.053,34.601,False,2.802,-0.479,2012-07-25 20:20:33.472,O5,"['H1', 'K1', 'L1', 'V1']",16.28629243167113,0.85978785377974,2.769927415123768,10.69412358829794,27.731744244766105,73.85187983230168,180.334827342926,2991.6160869137584,11457.602703900076,59906.19162429913
737,737,3.87e+50,1200000.0,0.233,28.689,12.255,16.433999999999997,False,0.195,-0.435,2011-09-18 21:47:17.252,O5,"['H1', 'K1', 'L1', 'V1']",8.452543728270223,43.62029314585683,278.0263456868651,1466.8791734847314,162.7586348995851,433.1884365566998,1054.2699489672464,7616826.592313346,53903729.00880275,380096758.91209227
738,738,9e+50,548000.0,0.114,34.151,16.674,17.477000000000004,False,5.658,-0.325,2011-11-30 11:27:02.869,O5,"['H1', 'K1', 'V1']",10.79264641069162,22.71844666469113,143.2537384421246,1582.0799578138085,75.44699567332071,201.17761787766665,495.3701446269908,571155.7228601105,4134803.985812702,60563829.74923711
739,739,6.63e+50,631000.0,0.13,37.485,4.637,32.848,False,0.735,0.308,2011-11-05 08:56:07.567,O5,"['H1', 'K1', 'L1', 'V1']",10.65486793837167,17.160907688553166,76.83307228478353,425.207463231233,89.86158163219989,239.6062997497964,589.3076293822011,611903.6324270709,3266671.75139309,25790499.0555884
740,740,3.3300000000000003e+49,466000.0,0.098,59.161,6.577,52.584,False,0.234,0.458,2012-07-17 10:43:47.831,O5,"['H1', 'K1', 'L1', 'V1']",12.68945795280233,6.126859865179951,30.844260358504098,275.1965732077733,80.72431964463397,215.064419476518,526.848960354428,225899.49200940283,1503970.0392144348,14440014.735265784
741,741,1.2199999999999999e+51,1140000.0,0.222,19.427,19.31,0.1170000000000008,False,6.223,-0.884,2011-12-08 15:45:11.888,O5,"['H1', 'K1', 'V1']",8.430590693685074,115.80172560957752,769.1225495116314,6723.426419638055,162.66806781597222,433.0250586751491,1054.838773829275,13180040.38181738,111337510.70184152,1328340373.9013295
742,742,1.43e+50,543000.0,0.113,74.557,17.326,57.231,False,0.114,0.277,2011-11-05 01:52:57.568,O5,"['H1', 'K1', 'L1']",8.089126402828395,191.48206440296173,646.3953724454573,4759.937996713229,157.07954631388623,417.5145262070321,1007.8466035228092,18331032.09832264,74597691.8926592,782978835.5499712
743,743,6.64e+49,503000.0,0.105,37.071,26.126,10.944999999999997,False,5.889,-0.583,2012-01-26 03:55:56.776,O5,"['H1', 'L1', 'V1']",12.33290352144721,1.0399044835670868,3.3399630228263995,12.474125187954082,58.38041371208504,155.61093822387795,382.3586067719668,16313.159398975831,62167.454510839925,313733.06184650434
744,744,6.119999999999999e+51,685000.0,0.14,9.466,12.337,-2.8710000000000004,True,6.137,0.837,2012-06-07 22:21:38.428,O5,"['H1', 'K1', 'L1', 'V1']",9.880007065843452,1.8538351825706456,7.3038397395888355,36.9002844505383,81.54748513787763,217.241937405948,531.9691772034347,49586.94472797295,242216.93326486324,1765177.3024729234
745,745,2.6400000000000003e+50,1030000.0,0.203,11.069,11.821,-0.7519999999999989,True,1.361,-0.71,2011-11-20 17:47:27.104,O5,"['H1', 'L1', 'V1']",11.17306839268318,1.5978431805362268,5.307280930976961,27.95554174135635,97.5756230395192,259.6832275975519,634.4443325330415,71798.47722489928,289936.251535739,1826389.734376005
746,746,7.7e+51,749000.0,0.152,13.394,14.973,-1.5790000000000006,True,4.99,0.169,2012-02-17 14:30:29.288,O5,"['H1', 'K1', 'L1']",10.17160916502994,41.75600468393775,137.0685427850404,732.668690401525,94.8340898902419,252.6236171947312,617.5412174980931,1746478.6821777236,6974696.310226504,44572548.7533253
747,747,2.2600000000000003e+50,296000.0,0.064,9.379,34.039,-24.660000000000004,True,1.43,-1.05,2012-01-25 00:09:35.972,O5,"['H1', 'L1', 'V1']",18.52455518963162,0.7312458679495552,2.313959945849568,8.276623644590817,26.977957405614603,71.81564032530494,174.99478988409896,1859.1768361629984,6965.811327856222,33584.53677957135
748,748,1.2199999999999999e+51,760000.0,0.154,25.033,15.894,9.139,False,4.204,0.705,2012-06-29 20:33:36.241,O5,"['H1', 'K1', 'L1', 'V1']",8.084009628865335,18.945068817325943,105.87214315880026,4842.279432768634,159.53500414142525,425.836085249804,1049.336868808774,1931468.372752053,14853768.473063096,1032618249.2843734
749,749,2.09e+51,482000.0,0.101,43.477,15.844,27.633,False,4.204,0.727,2011-09-30 20:23:08.621,O5,"['H1', 'K1', 'V1']",10.20189810541743,11.483852240756136,39.67271800599687,276.5582620328027,77.68252687143217,207.30377751458224,514.4264881508063,312581.5170713532,1326684.12960436,13270259.419186274
750,750,1.43e+49,192000.0,0.042,15.935,15.932,0.0030000000000001,False,3.049,0.239,2011-12-09 04:49:04.733,O5,['H1'],15.18610641235535,2811.7052508072843,8460.516801963833,24916.06110035078,43.90778373901389,115.49568948286148,267.7353081444592,11206935.160998303,30059677.559320007,76437682.60360831
751,751,1.3199999999999999e+51,201000.0,0.044,34.381,21.284,13.097,False,2.718,-0.509,2012-01-06 05:15:30.483,O5,"['K1', 'L1', 'V1']",14.10900239865664,0.778471719573808,2.5797614694646884,14.343999495567193,23.72198468219628,63.317032020416605,156.73353010374052,1073.1173461542137,4270.78349427886,30373.96786933718
752,752,2.09e+51,3440000.0,0.573,17.211,17.213,-0.0020000000000024,True,1.957,0.358,2011-09-24 14:45:32.838,O5,"['H1', 'K1', 'L1', 'V1']",8.241250376679096,313.2656378451832,1074.4679160415926,6873.668167750254,187.6710053442714,499.47639541694457,1215.794559240881,87240704.99736992,352960608.34371084,2982412923.285392
753,753,1.67e+50,1070000.0,0.21,8.508,10.619,-2.1110000000000007,True,5.659,-1.034,2012-02-11 09:17:43.215,O5,"['H1', 'K1', 'L1', 'V1']",9.28256199742292,60.53071758051425,223.95096914073528,873.1333210414095,140.86157046978963,374.6548449955485,908.9712937609185,5004550.705907344,20648848.088178366,125949081.8627357
754,754,9.06999999999999e+47,1190000.0,0.231,34.482,36.687,-2.2049999999999983,True,6.16,-0.396,2012-05-12 02:07:15.212,O5,"['H1', 'L1', 'V1']",8.487613075815,135.77090607882772,440.0691527815021,1706.465243787996,178.67579531030765,475.2570407456234,1151.93423896434,22472618.14060116,85888071.4583985,453623456.0563078
755,755,7.150000000000001e+50,1010000.0,0.2,42.358,16.298,26.06,False,5.916,0.842,2012-07-22 05:22:25.208,O5,"['H1', 'K1', 'L1', 'V1']",8.346610067942322,25.10959495909948,128.43415356101838,2296.0716665875143,156.24618835761612,415.7598394218352,1010.3663938847412,3519085.355265332,23170017.35505473,564135251.5993123
756,756,2.1e+50,638000.0,0.131,61.81,9.645,52.165000000000006,False,3.399,0.484,2012-05-21 03:09:58.926,O5,"['K1', 'L1']",8.415503914455527,1405.8021554050376,4513.985991022459,13837.751962721795,123.74189212789054,328.23693323284965,785.6212374310035,74797867.06995076,268780811.8845916,972684940.025488
757,757,5.28e+49,716000.0,0.146,53.337,19.561,33.776,False,2.454,0.648,2011-11-10 05:41:08.772,O5,"['H1', 'K1', 'L1', 'V1']",8.63264938633107,7.118216101654446,28.593281167330545,590.5488024753745,133.3774229054644,356.2378622485063,887.3141486037937,554075.4148091761,2892209.1983974846,96743176.84225775
758,758,6.17e+48,704000.0,0.144,18.997,11.074,7.923,False,2.081,-1.077,2012-09-09 02:23:18.775,O5,"['H1', 'K1', 'V1']",10.21195865182747,35.14923955735726,205.7357574989464,3164.324126353464,90.63378703891658,242.30430230921013,604.1658377469878,1187069.187522268,8209281.931234453,152909121.89301276
759,759,5.29e+48,1160000.0,0.226,15.091,15.533,-0.4420000000000001,True,0.67,0.13,2012-04-18 08:22:03.755,O5,"['H1', 'L1', 'V1']",8.241128816564725,29.903414401629345,88.7324705273166,337.9394881896777,151.54070677240782,404.8112282473792,1007.571973288416,2606212.458870576,9762511.240087043,63522649.38133287
760,760,2.63e+51,517000.0,0.108,32.305,36.707,-4.402000000000001,True,2.048,-0.89,2012-01-09 19:58:45.262,O5,"['L1', 'V1']",10.57058983377556,121.81296396191348,517.3205405176375,2557.8421816556947,71.96677570254758,191.1493747925053,459.9359115683767,2134391.456536128,9912211.107393848,58966619.65007263
761,761,2.45e+49,104000.0,0.023,57.033,14.703,42.33,False,4.989,-1.19,2011-10-12 01:19:09.474,O5,"['H1', 'K1', 'L1', 'V1']",33.42306470884716,0.056268643964244,0.1764191537851106,0.604400098216092,11.352067914331345,30.25161892677815,74.24381349655803,19.7155085612266,72.91973519124129,334.6970633426072
762,762,1.94e+50,309000.0,0.066,51.219,23.541,27.678,False,3.747,0.338,2011-10-18 09:49:47.118,O5,"['H1', 'K1', 'L1']",9.15537737970952,154.32144479336887,514.2024235021221,1620.6117055647192,141.07847566023634,372.7698068556946,879.0214640459367,9193902.104049657,37809399.07014442,157925149.3118012
